vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-02-18 18:16:56,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:16:57,0.6,2.16,0
AV_1,2022-02-18 18:16:58,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:16:59,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:17:00,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:01,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:17:02,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:03,0.3,1.08,0
AV_1,2022-02-18 18:17:04,0.5,1.8,0
AV_1,2022-02-18 18:17:05,0.6,2.16,0
AV_1,2022-02-18 18:17:06,0.6,2.16,0
AV_1,2022-02-18 18:17:07,0.6,2.16,0
AV_1,2022-02-18 18:17:08,0.6,2.16,0
AV_1,2022-02-18 18:17:09,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:10,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:11,0.3,1.08,0
AV_1,2022-02-18 18:17:12,0.3,1.08,0
AV_1,2022-02-18 18:17:13,0.6,2.16,0
AV_1,2022-02-18 18:17:14,0.6,2.16,0
AV_1,2022-02-18 18:17:15,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:17:16,0.3,1.08,0
AV_1,2022-02-18 18:17:17,0.3,1.08,0
AV_1,2022-02-18 18:17:18,0.3,1.08,0
AV_1,2022-02-18 18:17:19,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:20,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:17:21,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:17:22,0.5,1.8,0
AV_1,2022-02-18 18:17:23,0.6,2.16,0
AV_1,2022-02-18 18:17:24,0.6,2.16,0
AV_1,2022-02-18 18:17:25,0.5,1.8,0
AV_1,2022-02-18 18:17:26,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:17:27,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:17:28,0.3,1.08,0
AV_1,2022-02-18 18:17:29,1.2,4.32,0
AV_1,2022-02-18 18:17:30,2.6,9.360000000000001,0
AV_1,2022-02-18 18:17:31,2.1,7.5600000000000005,0
AV_1,2022-02-18 18:17:32,1.4,5.04,0
AV_1,2022-02-18 18:17:33,0.9,3.24,0
AV_1,2022-02-18 18:17:34,0.5,1.8,0
AV_1,2022-02-18 18:17:35,0.6,2.16,0
AV_1,2022-02-18 18:17:36,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:17:37,1.0,3.6,0
AV_1,2022-02-18 18:17:38,1.2,4.32,0
AV_1,2022-02-18 18:17:39,1.3,4.680000000000001,0
AV_1,2022-02-18 18:17:40,1.8,6.48,0
AV_1,2022-02-18 18:17:41,1.3,4.680000000000001,0
AV_1,2022-02-18 18:17:42,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:17:43,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:17:44,1.0,3.6,0
AV_1,2022-02-18 18:17:45,1.0,3.6,0
AV_1,2022-02-18 18:17:46,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:17:47,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:17:48,0.7,2.52,0
AV_1,2022-02-18 18:17:49,0.9,3.24,0
AV_1,2022-02-18 18:17:51,0.9,3.24,0
AV_1,2022-02-18 18:17:52,1.4,5.04,0
AV_1,2022-02-18 18:17:53,2.9,10.44,0
AV_1,2022-02-18 18:17:54,2.4,8.64,0
AV_1,2022-02-18 18:17:55,1.6,5.760000000000001,0
AV_1,2022-02-18 18:17:56,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:17:57,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:17:58,0.7,2.52,0
AV_1,2022-02-18 18:17:59,1.8,6.48,0
AV_1,2022-02-18 18:18:00,0.7,2.52,0
AV_1,2022-02-18 18:18:01,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:18:02,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:18:03,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:18:04,0.0,0.0,0
AV_1,2022-02-18 18:18:05,0.5,1.8,0
AV_1,2022-02-18 18:18:06,0.6,2.16,0
AV_1,2022-02-18 18:18:07,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:18:08,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:18:09,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:18:10,1.0,3.6,0
AV_1,2022-02-18 18:18:11,1.0,3.6,0
AV_1,2022-02-18 18:18:12,1.0,3.6,0
AV_1,2022-02-18 18:18:13,1.0,3.6,0
AV_1,2022-02-18 18:18:14,1.0,3.6,0
AV_1,2022-02-18 18:18:15,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:18:16,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:18:17,0.3,1.08,0
AV_1,2022-02-18 18:18:18,0.6,2.16,0
AV_1,2022-02-18 18:18:19,1.0,3.6,0
AV_1,2022-02-18 18:18:20,0.7,2.52,0
AV_1,2022-02-18 18:18:21,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:18:22,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:18:23,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:18:24,0.5,1.8,0
AV_1,2022-02-18 18:18:25,1.4,5.04,0
AV_1,2022-02-18 18:18:26,1.6,5.760000000000001,0
AV_1,2022-02-18 18:18:27,1.3,4.680000000000001,0
AV_1,2022-02-18 18:18:28,0.6,2.16,0
AV_1,2022-02-18 18:18:29,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:18:30,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:18:31,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:18:32,0.4,1.4400000000000002,0
AV_1,2022-02-18 18:18:33,0.6,2.16,0
AV_1,2022-02-18 18:18:34,0.7,2.52,0
AV_1,2022-02-18 18:18:35,0.9,3.24,0
AV_1,2022-02-18 18:18:36,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:18:37,1.5,5.4,0
AV_1,2022-02-18 18:18:38,1.9,6.84,0
AV_1,2022-02-18 18:18:39,2.0,7.2,0
AV_1,2022-02-18 18:18:40,2.0,7.2,0
AV_1,2022-02-18 18:18:41,1.6,5.760000000000001,0
AV_1,2022-02-18 18:18:42,1.2,4.32,0
AV_1,2022-02-18 18:18:43,1.4,5.04,0
AV_1,2022-02-18 18:18:44,2.1,7.5600000000000005,0
AV_1,2022-02-18 18:18:45,2.2,7.920000000000001,0
AV_1,2022-02-18 18:18:46,0.9,3.24,0
AV_1,2022-02-18 18:18:47,1.2,4.32,0
AV_1,2022-02-18 18:18:48,1.9,6.84,0
AV_1,2022-02-18 18:18:49,1.0,3.6,0
AV_1,2022-02-18 18:18:50,0.9,3.24,0
AV_1,2022-02-18 18:18:51,0.9,3.24,0
AV_1,2022-02-18 18:18:52,0.9,3.24,0
AV_1,2022-02-18 18:18:53,1.0,3.6,0
AV_1,2022-02-18 18:18:54,1.2,4.32,0
AV_1,2022-02-18 18:18:55,1.4,5.04,0
AV_1,2022-02-18 18:18:56,1.3,4.680000000000001,0
AV_1,2022-02-18 18:18:57,1.2,4.32,0
AV_1,2022-02-18 18:18:58,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:18:59,1.0,3.6,0
AV_1,2022-02-18 18:19:00,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:19:01,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:19:02,0.7,2.52,0
AV_1,2022-02-18 18:19:03,0.7,2.52,0
AV_1,2022-02-18 18:19:04,0.5,1.8,0
AV_1,2022-02-18 18:19:05,0.9,3.24,0
AV_1,2022-02-18 18:19:06,0.6,2.16,0
AV_1,2022-02-18 18:19:07,1.3,4.680000000000001,0
AV_1,2022-02-18 18:19:08,0.9,3.24,0
AV_1,2022-02-18 18:19:09,1.0,3.6,0
AV_1,2022-02-18 18:19:10,1.1,3.9600000000000004,0
AV_1,2022-02-18 18:19:11,0.2,0.7200000000000001,0
AV_1,2022-02-18 18:19:12,0.1,0.36000000000000004,0
AV_1,2022-02-18 18:19:13,1.5,5.4,0
AV_1,2022-02-18 18:19:14,0.8,2.8800000000000003,0
AV_1,2022-02-18 18:19:15,1.0,3.6,0
