vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-02-18 14:52:52,0.0,0.0,0
AV_1,2022-02-18 14:52:53,0.0,0.0,0
AV_1,2022-02-18 14:52:54,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:52:55,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:52:56,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:52:57,0.3,1.08,0
AV_1,2022-02-18 14:52:58,0.3,1.08,0
AV_1,2022-02-18 14:52:59,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:00,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:01,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:02,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:03,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:04,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:05,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:06,0.3,1.08,0
AV_1,2022-02-18 14:53:07,0.3,1.08,0
AV_1,2022-02-18 14:53:08,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:09,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:10,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:11,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:12,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:13,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:14,0.3,1.08,0
AV_1,2022-02-18 14:53:15,0.3,1.08,0
AV_1,2022-02-18 14:53:16,0.3,1.08,0
AV_1,2022-02-18 14:53:17,0.4,1.4400000000000002,0
AV_1,2022-02-18 14:53:18,0.4,1.4400000000000002,0
AV_1,2022-02-18 14:53:19,0.4,1.4400000000000002,0
AV_1,2022-02-18 14:53:20,0.3,1.08,0
AV_1,2022-02-18 14:53:21,0.3,1.08,0
AV_1,2022-02-18 14:53:22,0.3,1.08,0
AV_1,2022-02-18 14:53:23,0.3,1.08,0
AV_1,2022-02-18 14:53:24,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:25,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:26,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:27,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:28,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:29,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:30,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:31,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:32,0.1,0.36000000000000004,0
AV_1,2022-02-18 14:53:33,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:34,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:35,1.0,3.6,0
AV_1,2022-02-18 14:53:37,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:38,1.0,3.6,0
AV_1,2022-02-18 14:53:39,1.0,3.6,0
AV_1,2022-02-18 14:53:40,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:41,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:42,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:43,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:44,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:45,1.0,3.6,0
AV_1,2022-02-18 14:53:46,1.0,3.6,0
AV_1,2022-02-18 14:53:47,1.0,3.6,0
AV_1,2022-02-18 14:53:48,1.0,3.6,0
AV_1,2022-02-18 14:53:49,1.0,3.6,0
AV_1,2022-02-18 14:53:50,1.0,3.6,0
AV_1,2022-02-18 14:53:51,1.0,3.6,0
AV_1,2022-02-18 14:53:52,0.3,1.08,0
AV_1,2022-02-18 14:53:53,0.3,1.08,0
AV_1,2022-02-18 14:53:54,0.8,2.8800000000000003,0
AV_1,2022-02-18 14:53:55,0.9,3.24,0
AV_1,2022-02-18 14:53:56,1.0,3.6,0
AV_1,2022-02-18 14:53:57,0.2,0.7200000000000001,0
AV_1,2022-02-18 14:53:58,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:53:59,1.0,3.6,0
AV_1,2022-02-18 14:54:00,1.0,3.6,0
AV_1,2022-02-18 14:54:01,1.0,3.6,0
AV_1,2022-02-18 14:54:02,1.1,3.9600000000000004,0
AV_1,2022-02-18 14:54:03,1.0,3.6,0
AV_1,2022-02-18 14:54:04,1.0,3.6,0
AV_1,2022-02-18 14:54:05,1.0,3.6,0
AV_1,2022-02-18 14:54:06,1.0,3.6,0
AV_1,2022-02-18 14:54:07,1.0,3.6,0
