vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-02-18 15:26:27,1.0,3.6,0
AV_1,2022-02-18 15:26:28,1.0,3.6,0
AV_1,2022-02-18 15:26:29,1.0,3.6,0
AV_1,2022-02-18 15:26:30,1.0,3.6,0
AV_1,2022-02-18 15:26:31,1.0,3.6,0
AV_1,2022-02-18 15:26:32,1.0,3.6,0
AV_1,2022-02-18 15:26:33,1.0,3.6,0
AV_1,2022-02-18 15:26:34,1.0,3.6,0
AV_1,2022-02-18 15:26:35,1.0,3.6,0
AV_1,2022-02-18 15:26:36,1.0,3.6,0
AV_1,2022-02-18 15:26:37,1.0,3.6,0
AV_1,2022-02-18 15:26:38,1.0,3.6,0
AV_1,2022-02-18 15:26:39,1.0,3.6,0
AV_1,2022-02-18 15:26:40,1.0,3.6,0
AV_1,2022-02-18 15:26:41,1.0,3.6,0
AV_1,2022-02-18 15:26:42,1.0,3.6,0
AV_1,2022-02-18 15:26:43,1.0,3.6,0
AV_1,2022-02-18 15:26:44,1.0,3.6,0
AV_1,2022-02-18 15:26:45,1.0,3.6,0
AV_1,2022-02-18 15:26:46,1.0,3.6,0
AV_1,2022-02-18 15:26:47,1.0,3.6,0
AV_1,2022-02-18 15:26:48,1.0,3.6,0
AV_1,2022-02-18 15:26:49,1.0,3.6,0
AV_1,2022-02-18 15:26:50,1.0,3.6,0
AV_1,2022-02-18 15:26:51,1.0,3.6,0
AV_1,2022-02-18 15:26:52,1.0,3.6,0
AV_1,2022-02-18 15:26:53,1.0,3.6,0
AV_1,2022-02-18 15:26:54,1.0,3.6,0
AV_1,2022-02-18 15:26:55,1.0,3.6,0
AV_1,2022-02-18 15:26:56,1.0,3.6,0
AV_1,2022-02-18 15:26:57,1.0,3.6,0
AV_1,2022-02-18 15:26:58,1.0,3.6,0
AV_1,2022-02-18 15:26:59,1.0,3.6,0
AV_1,2022-02-18 15:27:00,1.0,3.6,0
AV_1,2022-02-18 15:27:01,1.0,3.6,0
AV_1,2022-02-18 15:27:02,1.0,3.6,0
AV_1,2022-02-18 15:27:03,1.0,3.6,0
AV_1,2022-02-18 15:27:04,1.0,3.6,0
AV_1,2022-02-18 15:27:05,1.0,3.6,0
AV_1,2022-02-18 15:27:06,1.0,3.6,0
AV_1,2022-02-18 15:27:07,1.0,3.6,0
AV_1,2022-02-18 15:27:08,1.0,3.6,0
AV_1,2022-02-18 15:27:09,1.0,3.6,0
AV_1,2022-02-18 15:27:10,1.0,3.6,0
AV_1,2022-02-18 15:27:11,1.0,3.6,0
AV_1,2022-02-18 15:27:12,1.0,3.6,0
AV_1,2022-02-18 15:27:13,1.0,3.6,0
AV_1,2022-02-18 15:27:14,1.0,3.6,0
AV_1,2022-02-18 15:27:15,1.0,3.6,0
AV_1,2022-02-18 15:27:16,1.0,3.6,0
