vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-04-04 13:02:17,1.5,5.4,1
AV_1,2022-04-04 13:02:18,1.4,5.04,1
AV_1,2022-04-04 13:02:19,1.2,4.32,1
AV_1,2022-04-04 13:02:20,1.0,3.6,1
AV_1,2022-04-04 13:02:21,1.0,3.6,1
AV_1,2022-04-04 13:02:22,1.0,3.6,1
AV_1,2022-04-04 13:02:23,1.0,3.6,1
AV_1,2022-04-04 13:02:24,1.0,3.6,1
AV_1,2022-04-04 13:02:25,1.0,3.6,1
AV_1,2022-04-04 13:02:26,1.0,3.6,1
AV_1,2022-04-04 13:02:27,0.9,3.24,1
AV_1,2022-04-04 13:02:28,0.9,3.24,1
AV_1,2022-04-04 13:02:29,1.0,3.6,1
AV_1,2022-04-04 13:02:30,1.0,3.6,1
AV_1,2022-04-04 13:02:31,1.0,3.6,1
AV_1,2022-04-04 13:02:32,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:02:33,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:02:34,1.0,3.6,1
AV_1,2022-04-04 13:02:35,1.0,3.6,1
AV_1,2022-04-04 13:02:36,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:02:37,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:02:38,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:02:39,1.2,4.32,1
AV_1,2022-04-04 13:02:40,1.2,4.32,1
AV_1,2022-04-04 13:02:41,1.2,4.32,1
AV_1,2022-04-04 13:02:42,1.2,4.32,1
AV_1,2022-04-04 13:02:43,1.2,4.32,1
AV_1,2022-04-04 13:02:44,1.2,4.32,1
AV_1,2022-04-04 13:02:45,1.2,4.32,1
AV_1,2022-04-04 13:02:46,1.3,4.680000000000001,1
AV_1,2022-04-04 13:02:47,1.5,5.4,1
AV_1,2022-04-04 13:02:48,1.4,5.04,1
AV_1,2022-04-04 13:02:49,1.5,5.4,1
AV_1,2022-04-04 13:02:50,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:02:51,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:02:52,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:02:53,1.0,3.6,1
AV_1,2022-04-04 13:02:54,0.9,3.24,1
AV_1,2022-04-04 13:02:55,0.9,3.24,1
AV_1,2022-04-04 13:02:56,0.9,3.24,1
AV_1,2022-04-04 13:02:57,1.6,5.760000000000001,1
AV_1,2022-04-04 13:02:58,1.2,4.32,1
AV_1,2022-04-04 13:02:59,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:03:00,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:03:01,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:03:02,0.8,2.8800000000000003,1
AV_1,2022-04-04 13:03:03,1.4,5.04,1
AV_1,2022-04-04 13:03:04,1.5,5.4,1
AV_1,2022-04-04 13:03:05,1.5,5.4,1
AV_1,2022-04-04 13:03:06,1.2,4.32,1
AV_1,2022-04-04 13:03:07,1.2,4.32,1
AV_1,2022-04-04 13:03:08,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:03:09,1.2,4.32,1
AV_1,2022-04-04 13:03:10,1.3,4.680000000000001,1
AV_1,2022-04-04 13:03:11,1.4,5.04,1
AV_1,2022-04-04 13:03:12,1.4,5.04,1
AV_1,2022-04-04 13:03:13,1.4,5.04,1
AV_1,2022-04-04 13:03:14,1.4,5.04,1
AV_1,2022-04-04 13:03:15,1.1,3.9600000000000004,1
AV_1,2022-04-04 13:03:16,0.9,3.24,1
AV_1,2022-04-04 13:03:17,0.9,3.24,1
AV_1,2022-04-04 13:03:18,0.9,3.24,1
AV_1,2022-04-04 13:03:19,1.2,4.32,1
AV_1,2022-04-04 13:03:20,1.3,4.680000000000001,1
AV_1,2022-04-04 13:03:21,1.3,4.680000000000001,1
