vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-02-18 15:18:03,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:18:04,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:18:05,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:18:06,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:18:07,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:18:08,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:18:09,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:18:10,0.4,1.4400000000000002,0
AV_1,2022-02-18 15:18:11,0.5,1.8,0
AV_1,2022-02-18 15:18:12,0.5,1.8,0
AV_1,2022-02-18 15:18:13,0.4,1.4400000000000002,0
AV_1,2022-02-18 15:18:14,0.4,1.4400000000000002,0
AV_1,2022-02-18 15:18:15,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:18:16,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:17,1.0,3.6,0
AV_1,2022-02-18 15:18:18,1.0,3.6,0
AV_1,2022-02-18 15:18:19,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:20,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:21,1.0,3.6,0
AV_1,2022-02-18 15:18:22,1.0,3.6,0
AV_1,2022-02-18 15:18:23,1.0,3.6,0
AV_1,2022-02-18 15:18:24,1.0,3.6,0
AV_1,2022-02-18 15:18:25,1.0,3.6,0
AV_1,2022-02-18 15:18:26,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:27,1.0,3.6,0
AV_1,2022-02-18 15:18:28,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:29,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:30,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:31,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:32,1.0,3.6,0
AV_1,2022-02-18 15:18:33,1.0,3.6,0
AV_1,2022-02-18 15:18:34,1.0,3.6,0
AV_1,2022-02-18 15:18:35,1.0,3.6,0
AV_1,2022-02-18 15:18:36,1.0,3.6,0
AV_1,2022-02-18 15:18:37,1.0,3.6,0
AV_1,2022-02-18 15:18:38,1.0,3.6,0
AV_1,2022-02-18 15:18:39,1.0,3.6,0
AV_1,2022-02-18 15:18:40,0.9,3.24,0
AV_1,2022-02-18 15:18:41,1.0,3.6,0
AV_1,2022-02-18 15:18:42,1.0,3.6,0
AV_1,2022-02-18 15:18:43,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:44,1.0,3.6,0
AV_1,2022-02-18 15:18:45,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:18:46,1.0,3.6,0
AV_1,2022-02-18 15:18:47,1.0,3.6,0
AV_1,2022-02-18 15:18:48,1.0,3.6,0
AV_1,2022-02-18 15:18:49,1.0,3.6,0
AV_1,2022-02-18 15:18:50,1.0,3.6,0
AV_1,2022-02-18 15:18:51,1.0,3.6,0
AV_1,2022-02-18 15:18:52,1.0,3.6,0
AV_1,2022-02-18 15:18:53,1.0,3.6,0
AV_1,2022-02-18 15:18:54,1.0,3.6,0
AV_1,2022-02-18 15:18:55,1.0,3.6,0
AV_1,2022-02-18 15:18:56,0.7,2.52,0
AV_1,2022-02-18 15:18:57,0.8,2.8800000000000003,0
AV_1,2022-02-18 15:18:58,2.2,7.920000000000001,0
AV_1,2022-02-18 15:18:59,1.3,4.680000000000001,0
AV_1,2022-02-18 15:19:00,0.4,1.4400000000000002,0
AV_1,2022-02-18 15:19:01,0.8,2.8800000000000003,0
AV_1,2022-02-18 15:19:02,1.0,3.6,0
AV_1,2022-02-18 15:19:03,1.0,3.6,0
AV_1,2022-02-18 15:19:04,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:19:05,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:19:06,1.2,4.32,0
AV_1,2022-02-18 15:19:07,1.2,4.32,0
AV_1,2022-02-18 15:19:08,1.0,3.6,0
AV_1,2022-02-18 15:19:09,1.0,3.6,0
AV_1,2022-02-18 15:19:10,1.0,3.6,0
AV_1,2022-02-18 15:19:11,0.7,2.52,0
AV_1,2022-02-18 15:19:12,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:13,0.3,1.08,0
AV_1,2022-02-18 15:19:14,1.5,5.4,0
AV_1,2022-02-18 15:19:15,1.0,3.6,0
AV_1,2022-02-18 15:19:16,0.8,2.8800000000000003,0
AV_1,2022-02-18 15:19:17,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:19:18,1.3,4.680000000000001,0
AV_1,2022-02-18 15:19:19,0.7,2.52,0
AV_1,2022-02-18 15:19:20,0.9,3.24,0
AV_1,2022-02-18 15:19:21,1.0,3.6,0
AV_1,2022-02-18 15:19:22,1.0,3.6,0
AV_1,2022-02-18 15:19:23,1.0,3.6,0
AV_1,2022-02-18 15:19:24,1.0,3.6,0
AV_1,2022-02-18 15:19:25,0.4,1.4400000000000002,0
AV_1,2022-02-18 15:19:26,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:27,0.3,1.08,0
AV_1,2022-02-18 15:19:28,0.8,2.8800000000000003,0
AV_1,2022-02-18 15:19:29,1.1,3.9600000000000004,0
AV_1,2022-02-18 15:19:30,0.3,1.08,0
AV_1,2022-02-18 15:19:31,1.0,3.6,0
AV_1,2022-02-18 15:19:32,1.0,3.6,0
AV_1,2022-02-18 15:19:33,1.0,3.6,0
AV_1,2022-02-18 15:19:35,0.3,1.08,0
AV_1,2022-02-18 15:19:36,0.0,0.0,0
AV_1,2022-02-18 15:19:37,0.0,0.0,0
AV_1,2022-02-18 15:19:38,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:39,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:40,0.0,0.0,0
AV_1,2022-02-18 15:19:41,0.0,0.0,0
AV_1,2022-02-18 15:19:42,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:43,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:44,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:45,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:46,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:47,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:48,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:49,0.3,1.08,0
AV_1,2022-02-18 15:19:50,0.1,0.36000000000000004,0
AV_1,2022-02-18 15:19:51,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:52,0.2,0.7200000000000001,0
AV_1,2022-02-18 15:19:53,0.6,2.16,0
AV_1,2022-02-18 15:19:54,1.0,3.6,0
AV_1,2022-02-18 15:19:55,1.0,3.6,0
AV_1,2022-02-18 15:19:56,1.0,3.6,0
AV_1,2022-02-18 15:19:57,1.0,3.6,0
AV_1,2022-02-18 15:19:58,1.0,3.6,0
AV_1,2022-02-18 15:19:59,1.0,3.6,0
AV_1,2022-02-18 15:20:00,1.0,3.6,0
AV_1,2022-02-18 15:20:01,1.0,3.6,0
AV_1,2022-02-18 15:20:02,1.0,3.6,0
AV_1,2022-02-18 15:20:03,1.0,3.6,0
AV_1,2022-02-18 15:20:04,1.0,3.6,0
AV_1,2022-02-18 15:20:05,1.0,3.6,0
AV_1,2022-02-18 15:20:06,1.0,3.6,0
AV_1,2022-02-18 15:20:07,1.0,3.6,0
AV_1,2022-02-18 15:20:08,1.0,3.6,0
AV_1,2022-02-18 15:20:09,1.0,3.6,0
AV_1,2022-02-18 15:20:10,1.0,3.6,0
AV_1,2022-02-18 15:20:11,1.0,3.6,0
